Code,Sample_ID,Sample_Date,Sample_Time,Gage_Ht,Temp,pH,Cond,PR_Remarks
120000101,RI,8/23/1994 19:10,NA,NA,NA,NA,37.3,
120000102,RI,8/23/1994 19:25,NA,NA,NA,NA,36.1,
120000103,RI,8/23/1994 19:45,NA,NA,NA,NA,35,
120000104,RI,8/23/1994 19:45,NA,NA,NA,NA,36.3,
120000105,RI,9/7/1994 19:45,NA,NA,NA,NA,36.3,
120000106,RI,9/7/1994 19:50,NA,NA,NA,NA,32.1,
120000107,RI,9/7/1994 19:55,NA,NA,NA,NA,31.6,
120000108,RI,9/7/1994 20:10,NA,NA,NA,NA,33,
120000109,RI,9/7/1994 20:25,NA,NA,NA,NA,29.9,
120000110,RI,9/7/1994 20:45,NA,NA,NA,NA,28.9,
120000111,RI,9/7/1994 21:05,NA,NA,NA,NA,28.8,
120000112,RI,9/7/1994 21:15,NA,NA,NA,NA,30.6,
120000113,RI,9/20/1994 8:15,NA,NA,NA,NA,29.4,
120000114,RI,9/20/1994 8:20,NA,NA,NA,NA,28.6,
120000115,RI,9/20/1994 8:25,NA,NA,NA,NA,28.5,
120000116,RI,9/20/1994 8:40,NA,NA,NA,NA,28.1,
120000117,RI,9/20/1994 8:55,NA,NA,NA,NA,28.7,
120000118,RI,9/20/1994 9:15,NA,NA,NA,NA,28.9,
120000119,RI,9/20/1994 9:35,NA,NA,NA,NA,29,
120000120,RI,9/20/1994 12:00,NA,NA,NA,NA,32.2,
120000121,RI,10/4/1994 11:30,NA,NA,NA,NA,69,
120000122,RI,10/20/1994 3:14,NA,NA,NA,NA,26.5,
120000123,RI,10/20/1994 3:19,NA,NA,NA,NA,27.2,
120000124,RI,10/20/1994 3:24,NA,NA,NA,NA,26,
120000125,RI,10/20/1994 3:54,NA,NA,NA,NA,20.1,
120000126,RI,10/20/1994 4:14,NA,NA,NA,NA,20.5,
120000127,RI,10/20/1994 4:34,NA,NA,NA,NA,20.1,
120000128,RI,10/20/1994 4:54,NA,NA,NA,NA,21.2,
120000129,RI,10/20/1994 5:14,NA,NA,NA,NA,22.3,
120000130,RI,10/20/1994 6:39,NA,NA,NA,NA,19.7,
120000131,RI,10/20/1994 7:29,NA,NA,NA,NA,18.6,
120000132,RI,2/25/1995 9:20,NA,NA,NA,NA,29.6,
120000133,RI,2/25/1995 9:25,NA,NA,NA,NA,29.9,
120000134,RI,2/25/1995 9:30,NA,NA,NA,NA,29.7,
120000135,RI,2/25/1995 16:55,NA,NA,NA,NA,18.3,
120000136,RI,2/25/1995 17:10,NA,NA,NA,NA,17.4,
120000137,RI,2/25/1995 17:30,NA,NA,NA,NA,18.1,
120000138,RI,2/25/1995 17:50,NA,NA,NA,NA,20,
120000139,RI,2/25/1995 18:10,NA,NA,NA,NA,21.1,
120000140,RI,2/25/1995 18:30,NA,NA,NA,NA,21.1,
120000141,RI,2/25/1995 18:45,NA,NA,NA,NA,22.2,
120000142,RI,2/27/1995 10:45,NA,NA,NA,NA,24.9,
120000143,RI,2/27/1995 10:50,NA,NA,NA,NA,22.4,
120000144,RI,2/27/1995 10:55,NA,NA,NA,NA,20.8,
120000145,RI,2/27/1995 11:10,NA,NA,NA,NA,18.1,
120000146,RI,2/27/1995 11:24,NA,NA,NA,NA,19.1,
120000147,RI,2/27/1995 11:25,NA,NA,NA,NA,18.9,
120000148,RI,2/27/1995 11:45,NA,NA,NA,NA,19.8,
120000149,RI,2/27/1995 12:05,NA,NA,NA,NA,19.9,
120000150,RI,2/27/1995 12:25,NA,NA,NA,NA,20,
120000151,RI,2/27/1995 12:45,NA,NA,NA,NA,20.9,
120000152,RI,2/27/1995 12:45,NA,NA,NA,NA,21,
120000153,RI,3/6/1995 10:15,NA,NA,NA,NA,60,
120000154,RI,3/28/1995 16:30,NA,NA,NA,NA,66.2,
120000155,RI,5/31/1995 17:45,NA,NA,NA,NA,52,
120000156,RI,10/3/1995 14:15,NA,NA,NA,NA,62.7,
120000157,RI,1/14/1996 17:09,NA,NA,NA,NA,16.7,
120000158,RI,1/14/1996 17:39,NA,NA,NA,NA,13.6,
120000159,RI,1/14/1996 18:09,NA,NA,NA,NA,13.3,
120000160,RI,1/14/1996 18:39,NA,NA,NA,NA,12.9,
120000161,RI,1/14/1996 19:09,NA,NA,NA,NA,13.4,
120000162,RI,1/14/1996 19:59,NA,NA,NA,NA,16.5,
120000163,RI,1/14/1996 20:39,NA,NA,NA,NA,18.2,
120000164,RI,1/14/1996 20:44,NA,NA,NA,NA,18.4,
120000165,RI,3/5/1996 14:45,NA,NA,NA,NA,44.7,
120000166,RI,4/16/1996 15:25,NA,NA,NA,NA,56.5,
120000167,RI,5/13/1996 17:25,NA,NA,NA,NA,20.4,
120000168,RI,5/13/1996 17:45,NA,NA,NA,NA,20.7,
120000169,RI,5/13/1996 18:05,NA,NA,NA,NA,20.6,
120000170,RI,5/13/1996 18:25,NA,NA,NA,NA,20.5,
120000171,RI,5/21/1996 17:00,NA,NA,NA,NA,60.4,
120000172,RI,7/8/1996 14:45,NA,NA,NA,NA,76.8,
120000173,RI,7/8/1996 14:50,NA,NA,NA,NA,74.1,
120000174,RI,7/8/1996 14:55,NA,NA,NA,NA,76.7,
120000175,RI,7/8/1996 15:10,NA,NA,NA,NA,76.3,
245240000,Q1,5/11/1999 0:00,NA,NA,NA,NA,NA,
245250000,Q2,5/11/1999 0:00,NA,NA,NA,NA,NA,
245260000,Q3,5/11/1999 0:00,NA,NA,NA,NA,NA,
245380000,Q1,5/18/1999 0:00,NA,NA,NA,NA,NA,
245390000,Q2,5/18/1999 0:00,NA,NA,NA,NA,NA,
245400000,Q3,5/18/1999 0:00,NA,NA,NA,NA,NA,
245490000,Q1,5/25/1999 0:00,NA,NA,NA,NA,NA,
245500000,Q2,5/25/1999 0:00,NA,NA,NA,NA,NA,
245510000,Q3,5/25/1999 0:00,NA,NA,NA,NA,NA,
253390000,Q1,7/13/1999 0:00,NA,NA,NA,NA,NA,
253400000,Q2,7/13/1999 0:00,NA,NA,NA,NA,NA,
253410000,Q3,7/13/1999 0:00,NA,NA,NA,NA,NA,
253470000,Q1,7/20/1999 0:00,NA,NA,NA,NA,NA,
253480000,Q2,7/20/1999 0:00,NA,NA,NA,NA,NA,
253490000,Q3,7/20/1999 0:00,NA,NA,NA,NA,NA,
253570000,Q1,7/27/1999 0:00,NA,NA,NA,NA,NA,
253580000,Q2,7/27/1999 0:00,NA,NA,NA,NA,NA,
253590000,Q3,7/27/1999 0:00,NA,NA,NA,NA,NA,
253700000,Q1,8/3/1999 0:00,NA,NA,NA,NA,NA,
253710000,Q2,8/3/1999 0:00,NA,NA,NA,NA,NA,
253720000,Q3,8/3/1999 0:00,NA,NA,NA,NA,NA,
253820000,Q1,8/10/1999 0:00,NA,NA,NA,NA,NA,
253830000,Q2,8/10/1999 0:00,NA,NA,NA,NA,NA,
253840000,Q3,8/10/1999 0:00,NA,NA,NA,NA,NA,
253930000,Q1,8/17/1999 0:00,NA,NA,NA,NA,NA,
253940000,Q2,8/17/1999 0:00,NA,NA,NA,NA,NA,
253950000,Q3,8/17/1999 0:00,NA,NA,NA,NA,NA,
254040000,Q1,8/31/1999 0:00,NA,NA,NA,NA,NA,
254050000,Q2,8/31/1999 0:00,NA,NA,NA,NA,NA,
254060000,Q3,8/31/1999 0:00,NA,NA,NA,NA,NA,
254140000,Q1,9/7/1999 0:00,NA,NA,NA,NA,NA,
254150000,Q2,9/7/1999 0:00,NA,NA,NA,NA,NA,
254160000,Q3,9/7/1999 0:00,NA,NA,NA,NA,NA,
254250000,Q1,9/14/1999 0:00,NA,NA,NA,NA,NA,
254260000,Q2,9/14/1999 0:00,NA,NA,NA,NA,NA,
254270000,Q3,9/14/1999 0:00,NA,NA,NA,NA,NA,
254340000,Q1,9/21/1999 0:00,NA,NA,NA,NA,NA,
254350000,Q2,9/21/1999 0:00,NA,NA,NA,NA,NA,
254360000,Q3,9/21/1999 0:00,NA,NA,NA,NA,NA,
254450000,Q1,9/28/1999 0:00,NA,NA,NA,NA,NA,
254460000,Q2,9/28/1999 0:00,NA,NA,NA,NA,NA,
254470000,Q3,9/28/1999 0:00,NA,NA,NA,NA,NA,
254560000,Q1,10/5/1999 0:00,NA,NA,NA,NA,NA,
254570000,Q2,10/5/1999 0:00,NA,NA,NA,NA,NA,
254580000,Q3,10/5/1999 0:00,NA,NA,NA,NA,NA,
254660000,Q1,10/12/1999 0:00,NA,NA,NA,NA,NA,
254670000,Q2,10/12/1999 0:00,NA,NA,NA,NA,NA,
254680000,Q3,10/12/1999 0:00,NA,NA,NA,NA,NA,
254750000,Q1,10/19/1999 0:00,NA,NA,NA,NA,NA,
254760000,Q2,10/19/1999 0:00,NA,NA,NA,NA,NA,
254770000,Q3,10/19/1999 0:00,NA,NA,NA,NA,NA,
254860000,Q1,8/24/1999 0:00,NA,NA,NA,NA,NA,
254870000,Q2,8/24/1999 0:00,NA,NA,NA,NA,NA,
254880000,Q3,8/24/1999 0:00,NA,NA,NA,NA,NA,
120000176,RI,7/8/1996 15:25,NA,NA,NA,NA,76,
120000177,RI,7/8/1996 15:45,NA,NA,NA,NA,70.9,
120000178,RI,7/8/1996 16:05,NA,NA,NA,NA,60.6,
120000179,RI,7/8/1996 16:45,NA,NA,NA,NA,50.9,
120000180,RI,7/8/1996 17:05,NA,NA,NA,NA,45.7,
120000181,RI,7/8/1996 17:25,NA,NA,NA,NA,51.4,
120000182,RI,7/8/1996 17:55,NA,NA,NA,NA,58,
120000183,RI,7/8/1996 18:25,NA,NA,NA,NA,29.2,
120000184,RI,7/8/1996 18:55,NA,NA,NA,NA,27.6,
120000185,RI,7/8/1996 19:25,NA,NA,NA,NA,28.1,
120000186,RI,7/8/1996 20:10,NA,NA,NA,NA,28.7,
120000187,RI,7/8/1996 20:55,NA,NA,NA,NA,28.4,
120000188,RI,7/8/1996 21:15,NA,NA,NA,NA,28.4,
120000189,RI,9/9/1996 10:05,NA,NA,NA,NA,29.2,
120000190,RI,9/9/1996 10:45,NA,NA,NA,NA,24.2,
120000191,RI,9/9/1996 11:05,NA,NA,NA,NA,23.2,
120000192,RI,9/9/1996 20:45,NA,NA,NA,NA,40,
120000193,RI,9/9/1996 20:50,NA,NA,NA,NA,39.8,
120000194,RI,9/9/1996 20:55,NA,NA,NA,NA,39.6,
120000195,RI,9/9/1996 21:10,NA,NA,NA,NA,38.6,
120000196,RI,9/9/1996 21:25,NA,NA,NA,NA,35.7,
120000197,RI,9/9/1996 21:45,NA,NA,NA,NA,32.8,
120000198,RI,9/10/1996 1:25,NA,NA,NA,NA,20.3,
120000199,RI,9/10/1996 2:10,NA,NA,NA,NA,17.6,
120000200,RI,9/10/1996 6:55,NA,NA,NA,NA,11.7,
120000201,RI,9/10/1996 7:55,NA,NA,NA,NA,11.4,
120000202,RI,9/10/1996 8:55,NA,NA,NA,NA,12.6,
120000203,RI,9/10/1996 12:25,NA,NA,NA,NA,23,
120000204,RI,9/10/1996 12:55,NA,NA,NA,NA,22.2,
120000205,RI,10/10/1996 16:15,NA,NA,NA,NA,46,
120000206,RI,11/6/1996 14:40,NA,NA,NA,NA,58,
120000207,RI,11/12/1996 4:55,NA,NA,NA,NA,17.3,
120000208,RI,11/12/1996 5:25,NA,NA,NA,NA,17.6,
120000209,RI,3/11/1997 13:00,NA,NA,NA,NA,60.3,
120000210,RI,4/14/1997 14:00,NA,NA,NA,NA,64.4,
120000211,RI,5/7/1997 17:15,NA,NA,NA,NA,37.6,
120000212,RI,5/7/1997 17:20,NA,NA,NA,NA,34.8,
120000213,RI,5/7/1997 17:25,NA,NA,NA,NA,34.2,
120000214,RI,5/7/1997 17:40,NA,NA,NA,NA,33.4,
120000215,RI,5/7/1997 17:55,NA,NA,NA,NA,33.1,
120000216,RI,5/7/1997 18:15,NA,NA,NA,NA,32.1,
120000217,RI,5/7/1997 18:35,NA,NA,NA,NA,32.7,
120000218,RI,5/7/1997 18:55,NA,NA,NA,NA,34.2,
120000219,RI,5/7/1997 19:00,NA,NA,NA,NA,34.9,
120000220,RI,5/21/1997 15:00,NA,NA,NA,NA,63.3,
120000221,RI,6/2/1997 14:30,NA,NA,NA,NA,29.2,
120000222,RI,6/2/1997 14:35,NA,NA,NA,NA,27.1,
120000223,RI,6/2/1997 14:40,NA,NA,NA,NA,25.3,
120000224,RI,6/2/1997 14:45,NA,NA,NA,NA,25.1,
120000225,RI,6/2/1997 15:50,NA,NA,NA,NA,21.7,
120000226,RI,6/2/1997 16:10,NA,NA,NA,NA,22.6,
120000227,RI,6/2/1997 16:30,NA,NA,NA,NA,23,
120000228,RI,6/2/1997 16:50,NA,NA,NA,NA,22.6,
120000229,RI,6/2/1997 17:10,NA,NA,NA,NA,22,
120000230,RI,6/2/1997 17:40,NA,NA,NA,NA,21.6,
120000231,RI,6/2/1997 18:10,NA,NA,NA,NA,23.3,
120000232,RI,6/2/1997 18:40,NA,NA,NA,NA,25.6,
120000233,RI,6/2/1997 18:45,NA,NA,NA,NA,26,
120000234,RI,9/24/1997 14:30,NA,NA,NA,NA,57,
120000235,RI,10/2/1997 5:00,NA,NA,NA,NA,23.2,
120000236,RI,10/2/1997 5:05,NA,NA,NA,NA,22.3,
120000237,RI,10/2/1997 5:10,NA,NA,NA,NA,20.5,
120000238,RI,10/2/1997 5:25,NA,NA,NA,NA,18.4,
120000239,RI,10/2/1997 5:40,NA,NA,NA,NA,18.2,
120000240,RI,10/2/1997 6:00,NA,NA,NA,NA,18.1,
120000241,RI,10/2/1997 6:20,NA,NA,NA,NA,17.8,
120000242,RI,10/2/1997 6:40,NA,NA,NA,NA,18.8,
120000243,RI,10/2/1997 6:50,NA,NA,NA,NA,20.3,
27845,QS,1/5/2009 0:00,955,3.2,20,6.93,56,
27846,QP,1/5/2009 0:00,1005,1.32,20.6,7.2,84.1,
27847,QT1,1/5/2009 0:00,1010,NA,20.9,7.48,125.1,
27848,QG,1/5/2009 0:00,NA,NA,NA,NA,NA,No Sample
27849,RI,1/5/2009 0:00,1115,NA,NA,NA,NA,No Sample
27850,RES4,1/5/2009 0:00,NA,NA,NA,NA,NA,No Sample
27851,MPR,1/5/2009 0:00,904,2.16,20.9,7.54,59.9,
27852,MG,1/5/2009 0:00,635,3.43,21.84,7.25,150.3,
27853,Q1,1/5/2009 0:00,807,0.71,21.31,7.3,103,
27854,Q2,1/5/2009 0:00,759,0.06,20.96,7.33,97.9,
27855,Q3,1/5/2009 0:00,730,0.7,20.71,7.39,89.7,
27856,RS,1/5/2009 0:00,914,7.76,21.36,7.36,98.5,
27861,QS,1/13/2009 0:00,951,3.54,20.1,6.94,51.1,
27862,QP,1/13/2009 0:00,1041,1.35,20.8,7.2,85.1,
27863,QT1,1/13/2009 0:00,1033,NA,21.1,7.53,125.9,
27864,QG,1/13/2009 0:00,1221,NA,19.8,6.88,52.1,Buried
27865,RI,1/13/2009 0:00,1100,NA,NA,NA,NA,Road Block
27866,RES4,1/13/2009 0:00,1128,3.8,23.2,7.67,106.1,
27867,MPR,1/13/2009 0:00,1031,2.15,20.83,7.49,97.5,
27868,MG,1/13/2009 0:00,721,3.45,21.68,7.24,143,
27869,Q1,1/13/2009 0:00,838,0.71,21.08,7.39,101.2,
27870,Q2,1/13/2009 0:00,830,0.07,20.75,7.26,95.8,
27871,Q3,1/13/2009 0:00,820,0.68,20.59,7.3,88.5,
27872,RS,1/13/2009 0:00,1041,NA,21.58,7.32,110.8,
27877,QS,1/20/2009 0:00,915,3.22,20.5,6.89,55.1,
27878,QP,1/20/2009 0:00,926,1.35,21,7.12,80.1,
27879,QT1,1/20/2009 0:00,938,NA,21.4,7.39,122.1,
27880,QG,1/20/2009 0:00,1223,NA,20.2,6.74,51,Gage:Buried
27881,RI,1/20/2009 0:00,1115,NA,NA,NA,NA,No sample
27882,RES4,1/20/2009 0:00,1122,3.79,23.3,7.59,101.1,
27883,MPR,1/20/2009 0:00,1003,2.09,20.8,6.93,96.9,
27884,MG,1/20/2009 0:00,726,3.43,21.3,7.28,143,
27885,Q1,1/20/2009 0:00,908,0.71,20.5,6.8,99.5,
27886,Q2,1/20/2009 0:00,901,0.07,20.7,6.71,94.6,
27887,Q3,1/20/2009 0:00,854,0.67,20.5,6.94,75.8,
27888,RS,1/20/2009 0:00,1013,7.78,22.8,7.29,105.9,
27893,QS,1/27/2009 0:00,940,3.2,20.5,7.04,55,
27894,QP,1/27/2009 0:00,953,1.33,20.9,7.31,85,
27895,QT1,1/27/2009 0:00,1005,NA,21.2,7.51,126,
27896,QG,1/27/2009 0:00,NA,NA,NA,NA,NA,No sample
27897,RI,1/27/2009 0:00,1115,NA,NA,NA,NA,No sample
27898,RES4,1/27/2009 0:00,1121,3.79,25.5,7.68,112,
27899,MPR,1/27/2009 0:00,1006,2.06,21.08,7.52,98.4,
27900,MG,1/27/2009 0:00,733,3.41,21.93,7.32,143.3,
27901,Q1,1/27/2009 0:00,915,0.71,21.26,7.46,101.8,
27902,Q2,1/27/2009 0:00,903,0.07,20.96,7.42,94.8,
27903,Q3,1/27/2009 0:00,849,0.68,20.77,7.42,87.1,
27904,RS,1/27/2009 0:00,1016,7.83,21.72,7.34,109.8,
27909,QS,2/3/2009 0:00,905,3,20.6,6.96,57.1,
27910,QP,2/3/2009 0:00,922,1.32,20.7,7.23,87,
27911,QT1,2/3/2009 0:00,933,NA,21.1,7.46,133,
27912,QG,2/3/2009 0:00,1223,8.6,20,6.76,52,
27913,RI,2/3/2009 0:00,1100,NA,NA,NA,NA,NO SAMPLE
27914,RES4,2/3/2009 0:00,1132,3.69,23.6,7.51,117.1,
27915,MPR,2/3/2009 0:00,1043,2.06,20.83,7.6,90,
27916,MG,2/3/2009 0:00,750,3.25,21.52,7.36,154.7,
27917,Q1,2/3/2009 0:00,959,0.7,20.94,7.51,103.5,
27918,Q2,2/3/2009 0:00,848,0.04,20.66,7.32,96.6,
27919,Q3,2/3/2009 0:00,841,0.67,20.41,7.45,89.4,
27920,RS,2/3/2009 0:00,1053,7.73,21.59,7.44,120.3,
27925,QS,2/10/2009 0:00,942,3.62,20.1,6.94,47,
27926,QP,2/10/2009 0:00,1000,1.42,20.7,7.18,76,
27927,QT1,2/10/2009 0:00,1010,NA,21.1,7.49,122,
27928,QG,2/10/2009 0:00,1216,8.66,19.9,6.73,45.2,
27929,RI,2/10/2009 0:00,1115,NA,NA,NA,NA,NO SAMPLE
27930,RES4,2/10/2009 0:00,1120,4.18,22.7,7.33,96.1,
27931,MPR,2/10/2009 0:00,954,2.34,20.67,7.52,82.6,
27932,MG,2/10/2009 0:00,732,3.77,21.49,7.17,137.7,
27933,Q1,2/10/2009 0:00,905,0.72,21.08,7.32,88.1,
27934,Q2,2/10/2009 0:00,855,0.07,20.66,7.23,86.2,
27935,Q3,2/10/2009 0:00,844,0.68,20.55,7.45,81.1,
27936,RS,2/10/2009 0:00,1003,7.81,21.44,7.23,94.3,
27941,QS,2/17/2009 0:00,855,3.12,19.1,6.92,55.1,
27942,QP,2/17/2009 0:00,910,1.32,19.7,7.27,84,
27943,QT1,2/17/2009 0:00,921,NA,20.3,7.54,131,
27944,QG,2/17/2009 0:00,1145,8.67,19.3,6.7,51.2,
27945,RI,2/17/2009 0:00,1207,1.22,19.6,6.75,65.1,
27946,RES4,2/17/2009 0:00,1046,3.7,22,7.64,111.1,
27947,MPR,2/17/2009 0:00,1003,1.93,19.41,7.64,101.8,
27948,MG,2/17/2009 0:00,722,3.35,20.3,7.2,157,
27949,Q1,2/17/2009 0:00,905,0.7,20.57,7.54,104.6,
27950,Q2,2/17/2009 0:00,855,0.04,19.94,7.53,82.6,
27951,Q3,2/17/2009 0:00,845,0.66,19.7,7.54,87.6,
27952,RS,2/17/2009 0:00,1013,NA,20.8,7.51,134.3,
27957,QS,2/24/2009 0:00,915,3.08,20,6.95,56,
27958,QP,2/24/2009 0:00,932,1.31,20.4,7.19,85.1,
27959,QT1,2/24/2009 0:00,947,NA,20.9,7.43,135,
27960,QG,2/24/2009 0:00,1149,8.62,19.5,6.79,52.1,
27961,RI,2/24/2009 0:00,1206,1.21,20,6.76,65.1,
27962,RES4,2/24/2009 0:00,1054,3.66,23.5,7.81,116.1,
27963,MPR,2/24/2009 0:00,850,1.89,20.53,7.58,124,
27964,MG,2/24/2009 0:00,835,3.34,21.79,7.38,157.5,
27965,Q1,2/24/2009 0:00,938,0.71,20.9,7.46,104.9,
27966,Q2,2/24/2009 0:00,928,0.02,20.29,7.42,97.3,
27967,Q3,2/24/2009 0:00,918,0.64,20.23,7.44,91.7,
27968,RS,2/24/2009 0:00,1045,NA,21.71,7.41,131.4,
27973,QS,3/3/2009 0:00,923,2.9,20.6,7.2,60,
27974,QP,3/3/2009 0:00,936,1.28,20.8,7.31,94,
27975,QT1,3/3/2009 0:00,948,NA,21.2,7.59,145.1,
27976,QG,3/3/2009 0:00,1203,8.6,19.9,6.94,54,
27977,RI,3/3/2009 0:00,1219,1.18,20.3,6.89,66.1,
27978,RES4,3/3/2009 0:00,1103,3.58,24.7,7.9,124.7,
27979,MPR,3/3/2009 0:00,1045,1.89,21.73,7.73,109.2,
27980,MG,3/3/2009 0:00,1106,3.35,23.72,7.82,162.23,
27981,Q1,3/3/2009 0:00,908,0.7,21.29,7.39,107.1,
27982,Q2,3/3/2009 0:00,840,0.04,20.7,7.29,95.7,
27983,Q3,3/3/2009 0:00,832,0.66,20.62,7.21,94.2,
27984,RS,3/3/2009 0:00,1126,7.73,22.63,7.57,145.1,
27989,QS,3/10/2009 0:00,930,3.12,18.8,7.03,55.2,
27990,QP,3/10/2009 0:00,947,1.35,19.4,7.18,82,
27991,QT1,3/10/2009 0:00,954,NA,19.9,7.51,139,
27992,QG,3/10/2009 0:00,1150,8.61,18.7,6.8,52,
27993,RI,3/10/2009 0:00,1207,1.2,19.6,6.77,64,
27994,RES4,3/10/2009 0:00,1057,3.7,21.7,7.65,110,
27995,MPR,3/10/2009 0:00,903,1.92,19,7.52,99.2,
27996,MG,3/10/2009 0:00,922,3.35,20.78,7.44,150.7,
27997,Q1,3/10/2009 0:00,839,0.71,20.02,7.29,103.3,
27998,Q2,3/10/2009 0:00,831,0.04,19.37,7.13,89.6,
27999,Q3,3/10/2009 0:00,823,0.66,19.17,7.02,85.3,
28000,RS,3/10/2009 0:00,940,7.69,20.22,7.41,110.2,
28005,QS,3/17/2009 0:00,945,3.9,19.3,6.9,59,
28006,QP,3/17/2009 0:00,956,1.54,19.9,7.02,71,
28007,QT1,3/17/2009 0:00,1008,NA,20.2,7.37,106,
28008,QG,3/17/2009 0:00,1220,8.65,19.1,6.74,55,
28009,RI,3/17/2009 0:00,1242,1.29,20,6.54,57,
28010,RES4,3/17/2009 0:00,1128,4.58,22.4,7.08,67,
28011,MPR,3/17/2009 0:00,950,2.5,19,7.39,74.5,
28012,MG,3/17/2009 0:00,735,4.07,19.8,7.38,92.4,
28013,Q1,3/17/2009 0:00,906,0.72,20.5,7.19,94.7,
28014,Q2,3/17/2009 0:00,848,0.08,19.75,7.2,89.7,
28015,Q3,3/17/2009 0:00,839,0.77,19.62,7.37,82.8,
28016,RS,3/17/2009 0:00,1000,8.05,21,6.69,83.8,
28021,QS,3/24/2009 0:00,935,3.74,19.1,6.77,45.1,
28022,QP,3/24/2009 0:00,945,1.47,20,7.05,75.1,
28023,QT1,3/24/2009 0:00,957,NA,20.3,7.42,115,
28024,QG,3/24/2009 0:00,1207,8.88,19.1,6.78,50.1,
28025,RI,3/24/2009 0:00,1235,1.28,20.1,6.62,55.2,
28026,RES4,3/24/2009 0:00,1057,4.37,21.5,7.01,61,
28027,MPR,3/24/2009 0:00,840,2.36,19.27,7.21,71.6,
28028,MG,3/24/2009 0:00,737,3.98,19.71,7.03,80.9,
28029,Q1,3/24/2009 0:00,910,0.7,20.39,7.22,101.3,
28030,Q2,3/24/2009 0:00,855,0.04,19.83,7.08,91.8,
28031,Q3,3/24/2009 0:00,845,0.67,19.67,7.13,86.5,
28032,RS,3/24/2009 0:00,NA,7.71,NA,7.19,103.3,
28037,QS,3/31/2009 0:00,1005,3.48,20,7.03,55,
28038,QP,3/31/2009 0:00,1016,1.47,20.2,7.14,81.2,
28039,QT1,3/31/2009 0:00,1020,NA,20.7,7.3,111,
28040,QG,3/31/2009 0:00,NA,NA,NA,NA,NA,No Sample
28041,RI,3/31/2009 0:00,1100,NA,NA,NA,NA,No Sample
28042,RES4,3/31/2009 0:00,NA,NA,NA,NA,NA,No Sample
28043,MPR,3/31/2009 0:00,1056,2.03,20.77,7.42,99.1,
28044,MG,3/31/2009 0:00,1138,3.39,22.48,7.53,149,
28045,Q1,3/31/2009 0:00,920,0.71,20.87,7.17,103,
28046,Q2,3/31/2009 0:00,907,0.04,20.03,7.08,75.9,
28047,Q3,3/31/2009 0:00,900,0.66,19.98,7,88.4,
28048,RS,3/31/2009 0:00,1040,NA,22.07,7.22,137.1,
28599,QS,12/1/2009 0:00,818,3.2,22.6,6.72,55.7,
28600,QP,12/1/2009 0:00,829,1.35,23.1,7.02,87,
28601,QT1,12/1/2009 0:00,841,NA,23.3,7.35,126,
28602,QG,12/1/2009 0:00,1110,NA,22.1,6.49,54,Gage:Buried
28603,RI,12/1/2009 0:00,1055,1.18,22.4,6.65,64.4,
28604,RES4,12/1/2009 0:00,1002,3.65,24.9,7.56,132.5,
28605,MPR,12/1/2009 0:00,1020,2.1,21.88,7.03,112.1,
28606,MG,12/1/2009 0:00,746,3.35,22.66,6.87,168.7,
28607,Q1,12/1/2009 0:00,859,0.74,21.94,6.93,112.5,
28608,Q2,12/1/2009 0:00,851,0.09,21.89,6.94,109.8,
28609,Q3,12/1/2009 0:00,843,0.76,21.66,6.95,97.5,
28610,RS,12/1/2009 0:00,1030,NA,22.35,7,108.8,
28615,QS,12/8/2009 0:00,808,3.35,22.8,6.84,52.3,
28616,QP,12/8/2009 0:00,822,1.35,23.2,6.92,86.4,
28617,QT1,12/8/2009 0:00,835,NA,23.5,7.29,125.4,
28618,QG,12/8/2009 0:00,1055,NA,22.1,6.53,51.5,Gage:Buried
28619,RI,12/8/2009 0:00,1105,1.18,22.5,6.4,60,
28620,RES4,12/8/2009 0:00,1005,3.8,25.1,7.36,113.1,
28621,MPR,12/8/2009 0:00,940,3.29,22.2,7.08,97.1,
28622,MG,12/8/2009 0:00,750,3.46,22.72,7.09,148.4,
28623,Q1,12/8/2009 0:00,840,0.74,22.03,7.02,107.1,
28624,Q2,12/8/2009 0:00,833,0.08,22,7.04,104.4,
28625,Q3,12/8/2009 0:00,825,0.78,21.8,7.02,94.9,
28626,RS,12/8/2009 0:00,950,7.86,22.54,7,96.7,
28631,QS,12/15/2009 0:00,814,3.5,22,6.68,52.2,
28632,QP,12/15/2009 0:00,827,1.35,23.1,6.92,84.3,
28633,QT1,12/15/2009 0:00,835,NA,23.2,7.23,123.9,
28634,QG,12/15/2009 0:00,1056,NA,21.9,6.57,52.4,Gage:Buried
28635,RI,12/15/2009 0:00,1042,1.18,22.2,6.55,64.2,
28636,RES4,12/15/2009 0:00,941,3.7,24.9,7.42,115.2,
28637,MPR,12/15/2009 0:00,947,2.13,21.99,7.05,109.8,
28638,MG,12/15/2009 0:00,743,3.36,22.78,6.95,164.8,
28639,Q1,12/15/2009 0:00,859,0.74,21.83,6.97,113.3,
28640,Q2,12/15/2009 0:00,850,0.08,21.78,7,108.6,
28641,Q3,12/15/2009 0:00,841,0.74,21.59,7,97.9,
28642,RS,12/15/2009 0:00,1002,NA,22.57,6.97,121,
28647,QS,12/22/2009 0:00,800,3.2,21.7,6.64,53,
28648,QP,12/22/2009 0:00,810,1.35,22.3,6.92,87.7,
28649,QT1,12/22/2009 0:00,821,NA,22.7,7.33,130.8,
